id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
5591,1,4.6,28,50 min,Gratis(nuevos usuarios),5.14
5592,0,0.0,0,50 min,Gratis(nuevos usuarios),6.81
5593,1,4.1,33,50 min,Gratis(nuevos usuarios),5.91
5594,1,4.4,118,35 - 50 min,Gratis(nuevos usuarios),6.46
5595,1,4.2,32,35 - 50 min,Gratis(nuevos usuarios),7.87
5596,0,0.0,0,50 min,Gratis(nuevos usuarios),6.16
5597,0,0.0,0,50 min,Gratis(nuevos usuarios),7.81
5598,0,0.0,0,50 min,Gratis(nuevos usuarios),7.38
5599,0,0.0,0,50 min,Gratis(nuevos usuarios),6.75
5600,1,4.7,50,35 - 50 min,Gratis(nuevos usuarios),5.08
5601,0,0.0,0,50 min,Gratis(nuevos usuarios),7.15
5602,0,0.0,0,50 min,Gratis(nuevos usuarios),6.4
5603,1,3.6,54,50 min,Gratis(nuevos usuarios),7.49
5604,0,0.0,0,50 min,Gratis(nuevos usuarios),7.49
5605,1,4.0,30,50 min,Gratis(nuevos usuarios),5.75
5606,1,3.1,22,50 min,Gratis(nuevos usuarios),7.83
5607,0,0.0,0,50 min,Gratis(nuevos usuarios),6.24
5608,1,3.5,55,50 min,Gratis(nuevos usuarios),6.18
5609,1,4.1,44,50 min,Gratis(nuevos usuarios),6.46
5610,1,3.1,38,50 min,Gratis(nuevos usuarios),7.2
5611,0,0.0,0,50 min,Gratis(nuevos usuarios),6.14
5612,1,3.3,126,50 min,Gratis(nuevos usuarios),7.37
5613,0,0.0,0,No específicado,No específicado,8.0
5614,0,0.0,0,50 min,Gratis(nuevos usuarios),7.07
5615,1,3.8,47,50 min,Gratis(nuevos usuarios),7.57
5616,1,4.2,57,50 min,Gratis(nuevos usuarios),7.56
5617,1,3.1,120,50 min,Gratis(nuevos usuarios),6.28
5618,0,0.0,0,50 min,Gratis(nuevos usuarios),7.42
5619,0,0.0,0,50 min,Gratis(nuevos usuarios),6.64
5620,1,3.7,38,50 min,Gratis(nuevos usuarios),6.45
5621,0,0.0,0,50 min,Gratis(nuevos usuarios),7.2
5622,0,0.0,0,50 min,Gratis(nuevos usuarios),6.79
5623,0,0.0,0,50 min,Gratis(nuevos usuarios),6.35
5624,0,0.0,0,50 min,Gratis(nuevos usuarios),6.35
5625,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.32
5626,0,0.0,0,50 min,Gratis(nuevos usuarios),6.5
5627,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.45
5628,1,4.5,30,50 min,Gratis(nuevos usuarios),6.41
5629,1,4.6,39,35 - 50 min,Gratis(nuevos usuarios),6.37
5630,0,0.0,0,50 min,Gratis(nuevos usuarios),5.67
5631,0,0.0,0,50 min,Gratis(nuevos usuarios),6.52
5632,1,4.2,24,50 min,Gratis(nuevos usuarios),7.13
5633,0,0.0,0,No específicado,No específicado,7.24
5634,0,0.0,0,No específicado,No específicado,6.15
5635,0,0.0,0,50 min,Gratis(nuevos usuarios),6.37
5636,0,0.0,0,50 min,Gratis(nuevos usuarios),6.29
5637,0,0.0,0,50 min,Gratis(nuevos usuarios),6.37
5638,0,0.0,0,No específicado,No específicado,5.49
5639,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.37
5640,1,4.5,32,35 - 50 min,Gratis(nuevos usuarios),6.61
5641,1,4.7,27,35 - 50 min,Gratis(nuevos usuarios),6.1
5642,1,4.3,47,35 - 50 min,Gratis(nuevos usuarios),5.97
5643,1,4.2,30,35 - 50 min,Gratis(nuevos usuarios),4.54
5644,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.48
5645,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.35
5646,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.37
5647,1,4.1,37,35 - 50 min,Gratis(nuevos usuarios),6.67
5648,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.37
5649,1,3.6,32,35 - 50 min,Gratis(nuevos usuarios),5.61
5650,1,4.3,23,35 - 50 min,Gratis(nuevos usuarios),6.25
5651,0,0.0,0,50 min,Gratis(nuevos usuarios),5.7
5652,0,0.0,0,50 min,Gratis(nuevos usuarios),6.59
5653,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.39
5654,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.86
5655,0,0.0,0,50 min,Gratis(nuevos usuarios),6.44
5656,0,0.0,0,50 min,Gratis(nuevos usuarios),6.21
5657,1,3.5,22,50 min,Gratis(nuevos usuarios),6.56
5658,0,0.0,0,50 min,Gratis(nuevos usuarios),7.48
5659,0,0.0,0,50 min,Gratis(nuevos usuarios),7.14
5660,0,0.0,0,50 min,Gratis(nuevos usuarios),6.31
5661,0,0.0,0,No específicado,No específicado,7.3
5662,1,2.1,29,50 min,Gratis(nuevos usuarios),6.71
5663,0,0.0,0,50 min,Gratis(nuevos usuarios),7.59
5664,1,3.7,20,50 min,Gratis(nuevos usuarios),7.2
5665,0,0.0,0,50 min,Gratis(nuevos usuarios),6.37
5666,1,4.2,209,35 - 50 min,Gratis(nuevos usuarios),6.66
5667,0,0.0,0,50 min,Gratis(nuevos usuarios),7.38
5668,0,0.0,0,50 min,Gratis(nuevos usuarios),7.02
5669,0,0.0,0,50 min,Gratis(nuevos usuarios),7.81
5670,1,2.8,20,50 min,Gratis(nuevos usuarios),6.23
5671,1,4.6,23,50 min,Gratis(nuevos usuarios),6.28
5672,0,0.0,0,50 min,Gratis(nuevos usuarios),7.36
5673,0,0.0,0,50 min,Gratis(nuevos usuarios),7.81
5674,0,0.0,0,50 min,Gratis(nuevos usuarios),5.7
5675,1,4.3,48,35 - 50 min,Gratis(nuevos usuarios),6.44
5676,1,4.1,44,35 - 50 min,Gratis(nuevos usuarios),6.1
5677,1,4.3,38,35 - 50 min,Gratis(nuevos usuarios),6.93
5678,1,4.5,32,35 - 50 min,Gratis(nuevos usuarios),5.67
5679,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.26
5680,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.43
5681,1,4.2,100,35 - 50 min,Gratis(nuevos usuarios),4.74
5682,0,0.0,0,50 min,Gratis(nuevos usuarios),7.13
5683,0,0.0,0,50 min,Gratis(nuevos usuarios),6.31
5684,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.41
5685,1,4.2,103,35 - 50 min,Gratis(nuevos usuarios),11.19
5686,1,4.8,77,43 - 58 min,Gratis(nuevos usuarios),4.37
5687,0,0.0,0,No específicado,No específicado,4.37
5688,1,4.3,106,58 - 73 min,Gratis(nuevos usuarios),6.64
5689,0,0.0,0,No específicado,No específicado,6.64
5690,1,4.2,28,35 - 50 min,Gratis(nuevos usuarios),7.79
5691,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.84
5692,0,0.0,0,39 - 54 min,Gratis(nuevos usuarios),4.17
5693,0,0.0,0,50 min,Gratis(nuevos usuarios),3.05
5694,1,4.6,20,35 - 50 min,Gratis(nuevos usuarios),8.59
5695,1,4.7,32,35 - 50 min,Gratis(nuevos usuarios),8.26
5696,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.79
5697,1,4.3,21,30 - 40 min,Gratis(nuevos usuarios),5.93
5698,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.62
5699,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.48
5700,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.32
5701,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.3
5702,0,0.0,0,41 - 56 min,Gratis(nuevos usuarios),2.21
5703,1,5.0,21,35 - 50 min,Gratis(nuevos usuarios),6.73
5704,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.69
5705,1,5.0,21,35 - 50 min,Gratis(nuevos usuarios),7.05
5706,0,0.0,0,No específicado,No específicado,7.0
5707,0,0.0,0,36 - 51 min,Gratis(nuevos usuarios),5.89
5708,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.3
5709,0,0.0,0,No específicado,No específicado,5.3
5710,0,0.0,0,No específicado,Gratis(nuevos usuarios),10.14
5711,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.3
5712,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.92
5713,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.12
5714,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.79
5715,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.31
5716,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.31
5717,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.43
5718,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.01
5719,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.29
5720,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.53
5721,0,4.3,67,No específicado,Gratis(nuevos usuarios),5.57
5722,1,4.7,102,35 - 50 min,Gratis(nuevos usuarios),7.02
5723,0,4.6,33,No específicado,Gratis(nuevos usuarios),6.83
5724,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.23
5725,0,4.4,29,No específicado,Gratis(nuevos usuarios),6.46
5726,0,4.4,41,No específicado,Gratis(nuevos usuarios),6.55
5727,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.02
5728,0,4.3,43,No específicado,Gratis(nuevos usuarios),5.25
5729,0,4.4,38,No específicado,Gratis(nuevos usuarios),6.74
5730,0,4.1,65,No específicado,Gratis(nuevos usuarios),6.06
5731,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.79
5732,0,4.5,53,No específicado,Gratis(nuevos usuarios),5.49
5733,1,3.8,24,35 - 50 min,Gratis(nuevos usuarios),5.39
5734,0,4.0,46,No específicado,Gratis(nuevos usuarios),5.28
5735,0,4.6,39,No específicado,Gratis(nuevos usuarios),6.48
5736,1,4.6,20,35 - 50 min,Gratis(nuevos usuarios),5.81
5737,1,4.0,40,35 - 50 min,Gratis(nuevos usuarios),6.25
5738,1,3.9,57,35 - 50 min,Gratis(nuevos usuarios),5.39
5739,0,3.7,21,No específicado,Gratis(nuevos usuarios),6.55
5740,1,4.1,92,35 - 50 min,Gratis(nuevos usuarios),5.57
5741,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.36
5742,0,3.0,24,No específicado,Gratis(nuevos usuarios),5.58
5743,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.08
5744,0,4.3,20,No específicado,Gratis(nuevos usuarios),6.43
5745,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.76
5746,0,4.1,95,No específicado,Gratis(nuevos usuarios),5.87
5747,0,4.6,79,No específicado,Gratis(nuevos usuarios),5.72
5748,1,4.4,25,35 - 50 min,Gratis(nuevos usuarios),4.4
5749,1,4.3,68,35 - 50 min,Gratis(nuevos usuarios),5.97
5750,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.56
5751,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.79
5752,0,4.1,35,No específicado,Gratis(nuevos usuarios),6.12
5753,0,0.0,0,No específicado,No específicado,6.15
5754,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.23
5755,0,4.2,76,No específicado,Gratis(nuevos usuarios),5.28
5756,0,4.4,86,No específicado,Gratis(nuevos usuarios),7.09
5757,0,4.7,20,No específicado,Gratis(nuevos usuarios),6.36
5758,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.95
5759,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.38
5760,0,4.3,32,No específicado,Gratis(nuevos usuarios),5.29
5761,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.51
5762,1,3.8,50,35 - 50 min,Gratis(nuevos usuarios),2.25
5763,0,4.6,33,No específicado,Gratis(nuevos usuarios),5.92
5764,1,4.2,116,35 - 50 min,Gratis(nuevos usuarios),5.66
5765,0,0.0,0,No específicado,No específicado,6.23
5766,0,4.3,20,No específicado,Gratis(nuevos usuarios),7.89
5767,0,3.2,100,No específicado,Gratis(nuevos usuarios),6.24
5768,0,4.1,20,No específicado,Gratis(nuevos usuarios),5.0
5769,1,4.4,34,35 - 50 min,Gratis(nuevos usuarios),3.74
5770,0,3.2,37,No específicado,Gratis(nuevos usuarios),6.49
5771,0,4.6,32,No específicado,Gratis(nuevos usuarios),6.73
5772,0,4.3,59,No específicado,Gratis(nuevos usuarios),6.57
5773,0,4.0,59,No específicado,Gratis(nuevos usuarios),6.06
5774,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.99
5775,0,4.3,44,No específicado,Gratis(nuevos usuarios),5.64
5776,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.18
5777,0,4.5,28,No específicado,Gratis(nuevos usuarios),6.46
5778,0,3.5,32,No específicado,Gratis(nuevos usuarios),6.17
5779,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.79
5780,0,0.0,0,No específicado,No específicado,6.79
5781,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.05
5782,0,4.1,36,No específicado,Gratis(nuevos usuarios),4.77
5783,0,0.0,0,No específicado,No específicado,5.43
5784,0,3.6,67,No específicado,Gratis(nuevos usuarios),6.42
5785,0,4.1,57,No específicado,Gratis(nuevos usuarios),6.33
5786,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.16
5787,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.46
5788,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),2.43
5789,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.01
5790,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.43
5791,0,0.0,0,50 min,Gratis(nuevos usuarios),6.17
5792,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.01
5793,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.52
5794,0,4.6,41,No específicado,Gratis(nuevos usuarios),3.52
5795,0,4.3,20,No específicado,Gratis(nuevos usuarios),4.08
5796,0,4.5,48,No específicado,Gratis(nuevos usuarios),4.01
5797,0,0.0,0,No específicado,No específicado,4.01
5798,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.64
5799,1,4.5,26,35 - 50 min,Gratis(nuevos usuarios),7.37
5800,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.45
5801,1,4.2,21,35 - 50 min,Gratis(nuevos usuarios),5.37
5802,0,0.0,0,No específicado,No específicado,5.53
5803,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.21
5804,0,4.7,39,No específicado,Gratis(nuevos usuarios),6.3
5805,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.35
5806,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.6
5807,0,3.9,25,No específicado,Gratis(nuevos usuarios),4.79
5808,0,0.0,0,50 min,Gratis(nuevos usuarios),2.55
5809,0,4.0,37,No específicado,Gratis(nuevos usuarios),6.92
5810,1,4.6,26,27 - 42 min,Gratis(nuevos usuarios),6.09
5811,0,4.7,24,No específicado,Gratis(nuevos usuarios),6.51
5812,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.77
5813,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.68
5814,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.22
5815,1,4.6,21,35 - 50 min,Gratis(nuevos usuarios),9.28
5816,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.87
5817,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.82
5818,1,4.3,138,35 - 50 min,Gratis(nuevos usuarios),5.23
5819,1,4.2,76,35 - 50 min,Gratis(nuevos usuarios),4.89
5820,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.97
5821,1,3.8,64,35 - 50 min,Gratis(nuevos usuarios),5.13
5822,1,4.4,142,43 - 53 min,Gratis(nuevos usuarios),5.51
5823,1,4.1,61,35 - 50 min,Gratis(nuevos usuarios),4.89
5824,0,0.0,0,No específicado,Gratis(nuevos usuarios),7.58
5825,1,4.5,128,35 - 50 min,Gratis(nuevos usuarios),5.41
5826,1,3.6,31,27 - 42 min,Gratis(nuevos usuarios),6.16
5827,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.67
5828,0,0.0,0,No específicado,Gratis(nuevos usuarios),15.65
5829,0,4.6,23,No específicado,Gratis(nuevos usuarios),6.51
5830,1,4.9,47,44 - 59 min,Gratis(nuevos usuarios),5.89
5831,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.51
5832,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.51
5833,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.35
5834,0,0.0,0,No específicado,No específicado,3.97
5835,0,0.0,0,50 min,Gratis(nuevos usuarios),6.51
5836,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.8
5837,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.51
5838,1,4.7,34,35 - 50 min,Gratis(nuevos usuarios),6.54
5839,0,4.5,21,No específicado,Gratis(nuevos usuarios),14.81
5840,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.3
5841,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.55
5842,0,0.0,0,No específicado,Gratis(nuevos usuarios),13.08
5843,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.78
5844,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),13.78
5845,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.23
5846,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.87
5847,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.97
5848,0,0.0,0,No específicado,No específicado,6.51
5849,0,0.0,0,No específicado,No específicado,6.51
5850,0,0.0,0,No específicado,No específicado,6.35
5851,1,4.9,62,35 - 50 min,Gratis(nuevos usuarios),3.58
5852,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.66
5853,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.69
5854,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.67
5855,0,0.0,0,No específicado,No específicado,3.67
5856,0,0.0,0,49 - 64 min,Gratis(nuevos usuarios),9.8
5857,0,0.0,0,50 min,Gratis(nuevos usuarios),10.18
5858,0,0.0,0,No específicado,Gratis(nuevos usuarios),2.13
5859,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.4
5860,1,3.9,87,40 - 55 min,Gratis(nuevos usuarios),12.02
5861,0,4.5,26,No específicado,Gratis(nuevos usuarios),12.93
5862,1,3.3,22,35 - 50 min,Gratis(nuevos usuarios),16.0
5863,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.88
5864,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.59
5865,0,0.0,0,No específicado,Gratis(nuevos usuarios),3.9
5866,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.43
5867,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.35
5868,0,4.7,182,No específicado,Gratis(nuevos usuarios),3.71
5869,0,4.6,115,No específicado,Gratis(nuevos usuarios),4.04
5870,1,4.7,76,17 - 32 min,Gratis(nuevos usuarios),3.67
5871,0,3.6,124,No específicado,Gratis(nuevos usuarios),9.58
5872,0,4.2,75,No específicado,Gratis(nuevos usuarios),9.01
5873,1,4.3,55,35 - 50 min,Gratis(nuevos usuarios),8.97
5874,0,0.0,0,No específicado,Gratis(nuevos usuarios),9.99
5875,0,0.0,0,No específicado,No específicado,9.68
5876,0,4.4,42,No específicado,Gratis(nuevos usuarios),9.88
5877,0,4.1,60,No específicado,Gratis(nuevos usuarios),10.47
5878,0,0.0,0,No específicado,No específicado,9.31
5879,0,3.8,32,No específicado,Gratis(nuevos usuarios),11.84
5880,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.34
5881,0,4.2,119,No específicado,Gratis(nuevos usuarios),4.88
5882,1,4.3,30,35 - 50 min,Gratis(nuevos usuarios),4.77
5883,1,4.2,97,60 - 75 min,Gratis(nuevos usuarios),5.04
5884,1,4.4,94,35 - 50 min,Gratis(nuevos usuarios),4.84
5885,0,4.4,109,No específicado,Gratis(nuevos usuarios),4.77
5886,1,4.2,101,35 - 50 min,Gratis(nuevos usuarios),4.83
5887,1,4.4,39,35 - 50 min,Gratis(nuevos usuarios),4.77
5888,0,4.0,59,No específicado,Gratis(nuevos usuarios),9.33
5889,1,4.3,57,48 - 63 min,Gratis(nuevos usuarios),5.04
5890,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.67
5891,0,0.0,0,50 min,Gratis(nuevos usuarios),9.71
5892,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.35
5893,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.91
5894,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.22
5895,0,0.0,0,36 - 51 min,Gratis(nuevos usuarios),9.9
5896,0,0.0,0,No específicado,No específicado,9.9
5897,0,0.0,0,No específicado,No específicado,6.39
5898,0,0.0,0,No específicado,No específicado,6.08
5899,1,4.2,189,35 - 50 min,Gratis(nuevos usuarios),6.57
5900,0,0.0,0,No específicado,No específicado,5.92
5901,0,0.0,0,No específicado,No específicado,6.9
5902,0,0.0,0,No específicado,No específicado,7.44
5903,0,0.0,0,No específicado,No específicado,7.66
5904,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.39
5905,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.93
5906,1,4.6,130,35 - 50 min,Gratis(nuevos usuarios),11.0
5907,0,0.0,0,No específicado,No específicado,11.0
5908,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.51
5909,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.94
5910,0,0.0,0,41 - 56 min,Gratis(nuevos usuarios),9.11
5911,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),10.52
5912,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.79
5913,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.0
5914,0,4.5,29,No específicado,Gratis(nuevos usuarios),2.67
5915,0,0.0,0,No específicado,Gratis(nuevos usuarios),0.11
5916,0,0.0,0,50 min,Gratis(nuevos usuarios),2.25
5917,0,0.0,0,15 - 25 min,Gratis(nuevos usuarios),26.88
5918,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),2.15
5919,0,0.0,0,No específicado,No específicado,2.15
5920,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.64
5921,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.69
5922,1,4.2,85,50 min,Gratis(nuevos usuarios),4.45
5923,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.56
5924,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.34
5925,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.38
5926,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.74
5927,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.16
5928,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.56
5929,0,0.0,0,63 - 78 min,Gratis(nuevos usuarios),5.74
5930,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.44
5931,0,0.0,0,No específicado,No específicado,6.44
5932,1,4.7,198,50 min,Gratis(nuevos usuarios),4.91
5933,0,0.0,0,29 - 44 min,Gratis(nuevos usuarios),4.5
5934,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.19
5935,0,0.0,0,50 min,Gratis(nuevos usuarios),6.67
5936,1,4.2,20,35 - 50 min,Gratis(nuevos usuarios),3.85
5937,1,3.9,116,47 - 62 min,Gratis(nuevos usuarios),13.36
5938,1,4.3,37,51 - 66 min,Gratis(nuevos usuarios),13.4
5939,0,4.1,41,No específicado,Gratis(nuevos usuarios),13.71
5940,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.64
5941,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.38
5942,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.36
5943,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.22
5944,1,4.1,231,35 - 50 min,Gratis(nuevos usuarios),6.37
5945,0,0.0,0,No específicado,No específicado,6.37
5946,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.13
5947,0,0.0,0,No específicado,No específicado,5.13
5948,0,0.0,0,No específicado,No específicado,9.91
5949,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.91
5950,0,0.0,0,No específicado,Gratis(nuevos usuarios),12.1
5951,0,0.0,0,50 - 65 min,Gratis(nuevos usuarios),10.89
5952,0,0.0,0,50 min,Gratis(nuevos usuarios),9.95
5953,1,4.3,40,35 - 50 min,Gratis(nuevos usuarios),6.32
5954,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.35
5955,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.64
5956,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.52
5957,1,4.1,54,35 - 50 min,Gratis(nuevos usuarios),5.85
5958,0,0.0,0,58 - 73 min,Gratis(nuevos usuarios),6.5
5959,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.67
5960,0,0.0,0,No específicado,No específicado,4.67
5961,0,0.0,0,No específicado,Gratis(nuevos usuarios),9.83
5962,1,4.9,35,34 - 49 min,Gratis(nuevos usuarios),7.49
5963,0,0.0,0,38 - 53 min,Gratis(nuevos usuarios),14.9
5964,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),1.91
5965,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.11
5966,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),0.22
5967,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.24
5968,1,4.1,95,35 - 50 min,Gratis(nuevos usuarios),6.94
5969,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.92
5970,1,4.5,68,34 - 44 min,Gratis(nuevos usuarios),6.36
5971,0,0.0,0,No específicado,No específicado,6.36
5972,1,4.5,31,35 - 50 min,Gratis(nuevos usuarios),2.7
5973,1,4.4,28,35 - 50 min,Gratis(nuevos usuarios),3.15
5974,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.7
5975,1,4.7,74,35 - 50 min,Gratis(nuevos usuarios),4.12
5976,1,4.8,70,35 - 50 min,Gratis(nuevos usuarios),3.71
5977,1,4.5,34,35 - 50 min,Gratis(nuevos usuarios),4.18
5978,1,4.6,110,35 - 50 min,Gratis(nuevos usuarios),2.7
5979,1,4.0,21,35 - 50 min,Gratis(nuevos usuarios),3.72
5980,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),2.7
5981,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.87
5982,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.57
5983,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),2.53
5984,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.64
5985,1,4.2,37,41 - 56 min,Gratis(nuevos usuarios),4.86
5986,0,0.0,0,22 - 37 min,Gratis(nuevos usuarios),3.12
5987,0,0.0,0,No específicado,No específicado,3.13
5988,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.13
5989,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.12
5990,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.12
5991,0,0.0,0,No específicado,No específicado,3.12
5992,1,4.8,48,35 - 50 min,Gratis(nuevos usuarios),5.81
5993,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.79
5994,0,0.0,0,No específicado,No específicado,5.79
5995,0,3.4,59,No específicado,Gratis(nuevos usuarios),10.66
5996,0,0.0,0,No específicado,No específicado,10.66
5997,0,3.6,27,No específicado,Gratis(nuevos usuarios),7.72
5998,0,0.0,0,No específicado,Gratis(nuevos usuarios),10.66
